ErrorCodeDec,ID,adviseText,description,errorText,examples,param1,param2,pruefumfangName,resultName,resultValueStr,testStepName
"-",5436,"159: NET-0009: TIMEOUT","STATUS_KENNZEICHEN_LICHT",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_KENNZEICHEN_LICHT;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",5437,"Kennzeichenleuchte defekt!","STATUS_KENNZEICHEN_LICHT",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_KENNZEICHEN_LICHT;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;Kennzeichenleuchte defekt!\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",5438,"159: NET-0009: TIMEOUT","STATUS_SCHLUSSLICHT_1_LINKS_F1",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_SCHLUSSLICHT_1_LINKS_F1;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",544,"19: IFH-0009: NO RESPONSE FROM CONTROLUNIT","STEUERN_BANDMODE_ON",Diagnosefehler,"A_DIAGNOSE;RDC;-;STEUERN_BANDMODE_ON;DSC_25;STEUERN - -;-;Diagnosefehler;19: IFH-0009: NO RESPONSE FROM CONTROLUNIT\x0A A_DIAGNOSE;RDC;-;STEUERN_BANDMODE_ON;DSC_G11;STEUERN - -;-;Diagnosefehler;19: IFH-0009: NO RESPONSE FROM CONTROLUNIT\x0A A_DIAGNOSE;RDC;-;STEUERN_BANDMODE_ON;DSC_I1;STEUERN - -;-;Diagnosefehler;19: IFH-0009: NO RESPONSE FROM CONTROLUNIT\x0A FDP_DIAGNOSE;RDC;-;STEUERN_BANDMODE_ON;DSC_25;STEUERN - -;-;Diagnosefehler;19: IFH-0009: NO RESPONSE FROM CONTROLUNIT\x0A NA_NORMALMODE;RDC;-;STEUERN_BANDMODE_ON;DSC_25;STEUERN - -;-;Diagnosefehler;19: IFH-0009: NO RESPONSE FROM CONTROLUNIT\x0A","*",STEUERN,"*","-","-",RDC
"-",5440,"159: NET-0009: TIMEOUT","STATUS_SCHLUSSLICHT_1_RECHTS_F1",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_SCHLUSSLICHT_1_RECHTS_F1;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",5442,"159: NET-0009: TIMEOUT","STATUS_SCHLUSSLICHT_2_LINKS_F1",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_SCHLUSSLICHT_2_LINKS_F1;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",5443,"159: NET-0009: TIMEOUT","STATUS_SCHLUSSLICHT_2_RECHTS_F1",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_SCHLUSSLICHT_2_RECHTS_F1;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",5444,"159: NET-0009: TIMEOUT","STATUS_ZUSATZBLINKER_LINKS",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_ZUSATZBLINKER_LINKS;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",5445,"Zusatzseitenblinker links fehlerhaft!","STATUS_ZUSATZBLINKER_LINKS",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_ZUSATZBLINKER_LINKS;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;Zusatzseitenblinker links fehlerhaft!\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",5446,"159: NET-0009: TIMEOUT","STATUS_ZUSATZBLINKER_RECHTS",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_ZUSATZBLINKER_RECHTS;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",5447,"Zusatzseitenblinker rechts fehlerhaft","STATUS_ZUSATZBLINKER_RECHTS",Diagnosefehler,"F1_DIAGNOSE;BDC_LIGHT;-;STATUS_ZUSATZBLINKER_RECHTS;BDC_G11;STATUS_SENSE_LESEN - -;-;Diagnosefehler;Zusatzseitenblinker rechts fehlerhaft\x0A","BDC_G11","STATUS_SENSE_LESEN","F1_DIAGNOSE","-","-","BDC_LIGHT"
"-",5448,"Dritte Bremsleuchte defekt*","STATUS_BREMSLICHT_MITTE_F1","Ist-Wert ausserhalb Toleranz(en)","F1_DIAGNOSE;BDC_LIGHT;STAT_SENSE_WERT;STATUS_BREMSLICHT_MITTE_F1;BDC;STATUS_SENSE_LESEN - 2;-;Ist-Wert ausserhalb Toleranz(en);Dritte Bremsleuchte defekt\x0A F1_DIAGNOSE;BDC_LIGHT;STAT_SENSE_WERT;STATUS_BREMSLICHT_MITTE_F1;BDC_G11;STATUS_SENSE_LESEN - 10;-;Ist-Wert ausserhalb Toleranz(en);Dritte Bremsleuchte defekt!\x0A F1_DIAGNOSE;BDC_LIGHT;STAT_SENSE_WERT;STATUS_BREMSLICHT_MITTE_F1;BDC_G11;STATUS_SENSE_LESEN - 2;-;Ist-Wert ausserhalb Toleranz(en);Dritte Bremsleuchte defekt!\x0A F1_DIAGNOSE;BDC_LIGHT;STAT_SENSE_WERT;STATUS_BREMSLICHT_MITTE_F1;BDC_G11;STATUS_SENSE_LESEN - 4;-;Ist-Wert ausserhalb Toleranz(en);Dritte Bremsleuchte defekt!\x0A F1_DIAGNOSE;BDC_LIGHT;STAT_SENSE_WERT;STATUS_BREMSLICHT_MITTE_F1;BDC_G11;STATUS_SENSE_LESEN - 7;-;Ist-Wert ausserhalb Toleranz(en);Dritte Bremsleuchte defekt!\x0A","*","STATUS_SENSE_LESEN","*","STAT_SENSE_WERT","*","BDC_LIGHT"
"-",5449,"159: NET-0009: TIMEOUT","FS_LESEN_F1",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;FS_LESEN_F1;BDC_G11;FS_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","FS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",545,"0: null","STEUERN_BANDMODE_ON",Diagnosefehler,"A_DIAGNOSE;RDC;-;STEUERN_BANDMODE_ON;DSC_G11;STEUERN - -;-;Diagnosefehler;0: null\x0A","DSC_G11",STEUERN,"A_DIAGNOSE","-","-",RDC
"-",5450,"159: NET-0009: TIMEOUT","INT_BREMSLICHTSCHALTER_LOSGELASSEN",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;INT_BREMSLICHTSCHALTER_LOSGELASSEN;BDC;STATUS_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",BDC,"STATUS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",5451,"Bremslichtschalter defekt","INT_BREMSLICHTSCHALTER_LOSGELASSEN",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;INT_BREMSLICHTSCHALTER_LOSGELASSEN;BDC;STATUS_LESEN - -;-;Diagnosefehler;Bremslichtschalter defekt\x0A",BDC,"STATUS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",5452,"159: NET-0009: TIMEOUT","INT_BREMSLICHTSCHALTER_LOSGELASSEN",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;INT_BREMSLICHTSCHALTER_LOSGELASSEN;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",5453,"Bremslichtschalter defekt","INT_BREMSLICHTSCHALTER_LOSGELASSEN",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;INT_BREMSLICHTSCHALTER_LOSGELASSEN;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;Bremslichtschalter defekt\x0A","BDC_G11","STATUS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",5454,"159: NET-0009: TIMEOUT","STATUS_DRUCKSENSOR",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;STATUS_DRUCKSENSOR;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",5455,"Drucksensor (R134a/R1234yf) nicht gesteckt oder defekt","STATUS_DRUCKSENSOR",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;STATUS_DRUCKSENSOR;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;Drucksensor (R134a/R1234yf) nicht gesteckt oder defekt\x0A","BDC_G11","STATUS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",5456,"159: NET-0009: TIMEOUT","STATUS_HOD_LENKRAD_HOD_AKTIV",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;STATUS_HOD_LENKRAD_HOD_AKTIV;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",5457,"159: NET-0009: TIMEOUT","STATUS_KUEHLMITTELSTAND_NORMAL",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;STATUS_KUEHLMITTELSTAND_NORMAL;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",5458,"Sensor Kühlmittelstand defekt oder nicht gesteckt oder Behälter Kühlmittel nicht ausreichend befüllt","STATUS_KUEHLMITTELSTAND_NORMAL",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;STATUS_KUEHLMITTELSTAND_NORMAL;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;Sensor Kühlmittelstand defekt oder nicht gesteckt oder Behälter Kühlmittel nicht ausreichend befüllt\x0A F1_DIAGNOSE;FEM;-;STATUS_KUEHLMITTELSTAND_NORMAL;FEM_20;STATUS_LESEN - -;-;Diagnosefehler;Sensor Kühlmittelstand defekt oder nicht gesteckt oder Behälter Kühlmittel nicht ausreichend befüllt\x0A NA_ELUP_TEST;BDC_MASTER;-;STATUS_KUEHLMITTELSTAND_NORMAL;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;Sensor Kühlmittelstand defekt oder nicht gesteckt oder Behälter Kühlmittel nicht ausreichend befüllt\x0A","*","STATUS_LESEN","*","-","-","*"
"-",5459,"159: NET-0009: TIMEOUT","STATUS_WASCHWASSER_NORMAL",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;STATUS_WASCHWASSER_NORMAL;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11","STATUS_LESEN","F1_DIAGNOSE","-","-","BDC_MASTER"
"-",546,"0: null","STEUERN_BANDMODE_ON",Diagnosefehler,"A_DIAGNOSE;RDC;-;STEUERN_BANDMODE_ON;DSC_I1;STEUERN - -;-;Diagnosefehler;0: null\x0A","DSC_I1",STEUERN,"A_DIAGNOSE","-","-",RDC
"-",5460,"Sensor Waschwasser defekt oder nicht gesteckt oder Behälter Waschwasser nicht ausreichend befüllt","STATUS_WASCHWASSER_NORMAL",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;STATUS_WASCHWASSER_NORMAL;BDC;STATUS_LESEN - -;-;Diagnosefehler;Sensor Waschwasser defekt oder nicht gesteckt oder Behälter Waschwasser nicht ausreichend befüllt\x0A F1_DIAGNOSE;BDC_MASTER;-;STATUS_WASCHWASSER_NORMAL;BDC_G11;STATUS_LESEN - -;-;Diagnosefehler;Sensor Waschwasser defekt oder nicht gesteckt oder Behälter Waschwasser nicht ausreichend befüllt\x0A F1_DIAGNOSE;FEM;-;STATUS_WASCHWASSER_NORMAL;FEM_20;STATUS_LESEN - -;-;Diagnosefehler;Sensor Waschwasser defekt oder nicht gesteckt oder Behälter Waschwasser nicht ausreichend befüllt\x0A","*","STATUS_LESEN","F1_DIAGNOSE","-","-","*"
"-",5461,"159: NET-0009: TIMEOUT","STEUERN_HOD_AKTIVIERUNG_AUS",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;STEUERN_HOD_AKTIVIERUNG_AUS;BDC_G11;STEUERN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11",STEUERN,"F1_DIAGNOSE","-","-","BDC_MASTER"
"-",5462,"159: NET-0009: TIMEOUT","STEUERN_HOD_AKTIVIERUNG_EIN",Diagnosefehler,"F1_DIAGNOSE;BDC_MASTER;-;STEUERN_HOD_AKTIVIERUNG_EIN;BDC_G11;STEUERN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","BDC_G11",STEUERN,"F1_DIAGNOSE","-","-","BDC_MASTER"
8405429,5465,"-","FS_LESEN_F1","Leuchtweitenregulierung (LWR): Gurtschlosserkennung ausgefallen","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC;FS_LESEN - 8405429 (HEX 80 41 B5 0C);8405429;Leuchtweitenregulierung (LWR): Gurtschlosserkennung ausgefallen;-\x0A NA_F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC;FS_LESEN - 8405429 (HEX 80 41 B5 0C);8405429;Leuchtweitenregulierung (LWR): Gurtschlosserkennung ausgefallen;-\x0A",BDC,"FS_LESEN","*","F_ORT_NR","8405429 (HEX 80 41 B5 0C)","BDC_MASTER"
14226597,5468,"-","FS_LESEN_F1","CAN-Botschaft, Drehmoment Kurbelwelle 1 (TORQ_CRSH_1): Timeout","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC;FS_LESEN - 14226597 (HEX D9 14 A5 0F);14226597;CAN-Botschaft, Drehmoment Kurbelwelle 1 (TORQ_CRSH_1): Timeout;-\x0A F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14226597 (HEX D9 14 A5 2F);14226597;CAN-Botschaft, Drehmoment Kurbelwelle 1 (TORQ_CRSH_1): Timeout;-\x0A F1_DIAGNOSE_T;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14226597 (HEX D9 14 A5 2F);14226597;CAN-Botschaft, Drehmoment Kurbelwelle 1 (TORQ_CRSH_1): Timeout;-\x0A","*","FS_LESEN","*","F_ORT_NR","14226597 (HEX D9 14 A5 *)","BDC_MASTER"
14226803,5469,"-","FS_LESEN_F1","CAN-Botschaft, Status Stabilisierung DSC (ST_STAB_DSC): Timeout","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G05;FS_LESEN - 14226803 (HEX D9 15 73 0F);14226803;CAN-Botschaft, Status Stabilisierung DSC (ST_STAB_DSC): Timeout;-\x0A F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14226803 (HEX D9 15 73 2F);14226803;CAN-Botschaft, Status Stabilisierung DSC (ST_STAB_DSC): Timeout;-\x0A F1_DIAGNOSE_T;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14226803 (HEX D9 15 73 2F);14226803;CAN-Botschaft, Status Stabilisierung DSC (ST_STAB_DSC): Timeout;-\x0A","*","FS_LESEN","*","F_ORT_NR","14226803 (HEX D9 15 73 *)","BDC_MASTER"
"-",547,"ERROR_ECU_CONDITIONS_NOT_CORRECT","STATUS_BANDMODE_ON",Diagnosefehler,"A_DIAGNOSE;RDC;JOB_STATUS;STATUS_BANDMODE_ON;DSC_G11;STATUS_LESEN - ERROR_ECU_CONDITIONS_NOT_CORRECT;-;Diagnosefehler;ERROR_ECU_CONDITIONS_NOT_CORRECT\x0A","DSC_G11","STATUS_LESEN","A_DIAGNOSE","JOB_STATUS","ERROR_ECU_CONDITIONS_NOT_CORRECT",RDC
14226873,5470,"-","FS_LESEN_F1","CAN-Botschaft, Wärmemanagement Motorsteuerung (HT_MGT_ENG_CTR): Timeout","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC;FS_LESEN - 14226873 (HEX D9 15 B9 0F);14226873;CAN-Botschaft, Wärmemanagement Motorsteuerung (HT_MGT_ENG_CTR): Timeout;-\x0A F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14226873 (HEX D9 15 B9 2F);14226873;CAN-Botschaft, Wärmemanagement Motorsteuerung (HT_MGT_ENG_CTR): Timeout;-\x0A F1_DIAGNOSE_T;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14226873 (HEX D9 15 B9 2F);14226873;CAN-Botschaft, Wärmemanagement Motorsteuerung (HT_MGT_ENG_CTR): Timeout;-\x0A","*","FS_LESEN","*","F_ORT_NR","14226873 (HEX D9 15 B9 *)","BDC_MASTER"
14227073,5471,"-","FS_LESEN_F1","CAN-Botschaft, Bordnetz Spannungswert (BN_UVL): Timeout","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC;FS_LESEN - 14227073 (HEX D9 16 81 0F);14227073;CAN-Botschaft, Bordnetz Spannungswert (BN_UVL): Timeout;-\x0A F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14227073 (HEX D9 16 81 2F);14227073;CAN-Botschaft, Bordnetz Spannungswert (BN_UVL): Timeout;-\x0A F1_DIAGNOSE_T;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14227073 (HEX D9 16 81 2F);14227073;CAN-Botschaft, Bordnetz Spannungswert (BN_UVL): Timeout;-\x0A","*","FS_LESEN","*","F_ORT_NR","14227073 (HEX D9 16 81 *)","BDC_MASTER"
14227379,5472,"-","FS_LESEN_F1","CAN-Botschaft, Powermanagement Verbrauchersteuerung (POWERMGMT_CTR_COS): Timeout","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC;FS_LESEN - 14227379 (HEX D9 17 B3 0F);14227379;CAN-Botschaft, Powermanagement Verbrauchersteuerung (POWERMGMT_CTR_COS): Timeout;-\x0A F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14227379 (HEX D9 17 B3 2F);14227379;CAN-Botschaft, Powermanagement Verbrauchersteuerung (POWERMGMT_CTR_COS): Timeout;-\x0A F1_DIAGNOSE_T;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14227379 (HEX D9 17 B3 2F);14227379;CAN-Botschaft, Powermanagement Verbrauchersteuerung (POWERMGMT_CTR_COS): Timeout;-\x0A","*","FS_LESEN","*","F_ORT_NR","14227379 (HEX D9 17 B3 *)","BDC_MASTER"
"*",5473,"-","FS_LESEN_F1","*-Botschaft, Daten Antriebsstrang 2 (DT_PT_2): Timeout","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC;FS_LESEN - 14227449 (HEX D9 17 F9 0F);14227449;CAN-Botschaft, Daten Antriebsstrang 2 (DT_PT_2): Timeout;-\x0A F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14227449 (HEX D9 17 F9 2F);14227449;CAN-Botschaft, Daten Antriebsstrang 2 (DT_PT_2): Timeout;-\x0A F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14229497 (HEX D9 1F F9 2F);14229497;Flexray-Botschaft, Daten Antriebsstrang 2 (DT_PT_2): Timeout;-\x0A F1_DIAGNOSE_T;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14227449 (HEX D9 17 F9 2F);14227449;CAN-Botschaft, Daten Antriebsstrang 2 (DT_PT_2): Timeout;-\x0A","*","FS_LESEN","*","F_ORT_NR","* (HEX D9 * F9 *)","BDC_MASTER"
14228894,5474,"-","FS_LESEN_F1","CAN-Botschaft, Steuerung Vibration Lenkrad Anzeige Aussenspiegel 2015 (CTR_VIB_STW_DISP_EXMI_SP2015): Timeout","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G05;FS_LESEN - 14228894 (HEX D9 1D 9E 0F);14228894;CAN-Botschaft, Steuerung Vibration Lenkrad Anzeige Aussenspiegel 2015 (CTR_VIB_STW_DISP_EXMI_SP2015): Timeout;-\x0A F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14228894 (HEX D9 1D 9E 2F);14228894;CAN-Botschaft, Steuerung Vibration Lenkrad Anzeige Aussenspiegel 2015 (CTR_VIB_STW_DISP_EXMI_SP2015): Timeout;-\x0A F1_DIAGNOSE_T;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14228894 (HEX D9 1D 9E 2F);14228894;CAN-Botschaft, Steuerung Vibration Lenkrad Anzeige Aussenspiegel 2015 (CTR_VIB_STW_DISP_EXMI_SP2015): Timeout;-\x0A","*","FS_LESEN","*","F_ORT_NR","14228894 (HEX D9 1D 9E *)","BDC_MASTER"
14229353,5475,"-","FS_LESEN_F1","CAN-Botschaft, Status Reifen (ST_TYR): Timeout","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14229353 (HEX D9 1F 69 2F);14229353;CAN-Botschaft, Status Reifen (ST_TYR): Timeout;-\x0A F1_DIAGNOSE_T;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 14229353 (HEX D9 1F 69 2F);14229353;CAN-Botschaft, Status Reifen (ST_TYR): Timeout;-\x0A","BDC_G11","FS_LESEN","*","F_ORT_NR","14229353 (HEX D9 1F 69 2F)","BDC_MASTER"
8405169,5476,"-","FS_LESEN_F1","IBS Wakeup: Leitungsunterbrechung oder Kurzschluss nach Batteriespannung","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC;FS_LESEN - 8405169 (HEX 80 40 B1 0D);8405169;IBS Wakeup: Leitungsunterbrechung oder Kurzschluss nach Batteriespannung;-\x0A F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 8405169 (HEX 80 40 B1 2F);8405169;IBS Wakeup: Leitungsunterbrechung oder Kurzschluss nach Batteriespannung;-\x0A","*","FS_LESEN","F1_DIAGNOSE","F_ORT_NR","8405169 (HEX 80 40 B1 *)","BDC_MASTER"
8405255,5477,"-","FS_LESEN_F1","Antenne Innenraum vorn (IRV): Antennenfehler oder Leitungsunterbrechung","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 8405255 (HEX 80 41 07 2F);8405255;Antenne Innenraum vorn (IRV): Antennenfehler oder Leitungsunterbrechung;-\x0A","BDC_G11","FS_LESEN","F1_DIAGNOSE","F_ORT_NR","8405255 (HEX 80 41 07 2F)","BDC_MASTER"
8405267,5478,"-","FS_LESEN_F1","Antenne Innenraum hinten (IRH): Antennenfehler Leitungsunterbrechung","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 8405267 (HEX 80 41 13 2F);8405267;Antenne Innenraum hinten (IRH): Antennenfehler Leitungsunterbrechung;-\x0A","BDC_G11","FS_LESEN","F1_DIAGNOSE","F_ORT_NR","8405267 (HEX 80 41 13 2F)","BDC_MASTER"
8405861,5479,"-","FS_LESEN_F1","Fondschichtungspotentiometer: Kurzschluss nach Masse oder Leitungsunterbrechnung","F1_DIAGNOSE;BDC_MASTER;F_ORT_NR;FS_LESEN_F1;BDC_G11;FS_LESEN - 8405861 (HEX 80 43 65 2F);8405861;Fondschichtungspotentiometer: Kurzschluss nach Masse oder Leitungsunterbrechnung;-\x0A","BDC_G11","FS_LESEN","F1_DIAGNOSE","F_ORT_NR","8405861 (HEX 80 43 65 2F)","BDC_MASTER"
"-",548,"ERROR_ECU_CONDITIONS_NOT_CORRECT","STATUS_BANDMODE_ON",Diagnosefehler,"A_DIAGNOSE;RDC;JOB_STATUS;STATUS_BANDMODE_ON;DSC_I1;STATUS_LESEN - ERROR_ECU_CONDITIONS_NOT_CORRECT;-;Diagnosefehler;ERROR_ECU_CONDITIONS_NOT_CORRECT\x0A","DSC_I1","STATUS_LESEN","A_DIAGNOSE","JOB_STATUS","ERROR_ECU_CONDITIONS_NOT_CORRECT",RDC
"-",5482,"Bremslichtschalter defekt","INT_BREMSLICHTSCHALTER_LOSGELASSEN","Ist-Wert ungleich SollWert(e)","F1_DIAGNOSE;BDC_MASTER;STAT_SCHALTER_BREMSLICHT_AKTIV;INT_BREMSLICHTSCHALTER_LOSGELASSEN;BDC;STATUS_LESEN - 4;-;Ist-Wert ungleich SollWert(e);Bremslichtschalter defekt\x0A NA_F1_DIAGNOSE;BDC_MASTER;STAT_SCHALTER_BREMSLICHT_AKTIV;INT_BREMSLICHTSCHALTER_LOSGELASSEN;BDC;STATUS_LESEN - 4;-;Ist-Wert ungleich SollWert(e);Bremslichtschalter defekt\x0A",BDC,"STATUS_LESEN","*","STAT_SCHALTER_BREMSLICHT_AKTIV",4,"BDC_MASTER"
"-",5483,"159: NET-0009: TIMEOUT","FS_PRUEFEN_8409160",Diagnosefehler,"F1_DIAGNOSE;CABRIO_VERDECK_MODUL;-;FS_PRUEFEN_8409160;CTM_F33;FS_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","CTM_F33","FS_LESEN","F1_DIAGNOSE","-","-","CABRIO_VERDECK_MODUL"
"-",5484,"159: NET-0009: TIMEOUT","STEUERN_NORMALMODE",Diagnosefehler,"F1_DIAGNOSE;CABRIO_VERDECK_MODUL;-;STEUERN_NORMALMODE;CTM_F33;ENERGIESPARMODE - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","CTM_F33",ENERGIESPARMODE,"F1_DIAGNOSE","-","-","CABRIO_VERDECK_MODUL"
